REGION,TECHNOLOGY,YEAR,VALUE,EMISSION,MODE_OF_OPERATION,TIMESLICE,FUEL,STORAGE,REGION.1
RE1,PWRGEO_A,2020.0,0.95928853049985,,,,,,
RE1,PWRGEO_A,2021.0,1.11482681765253,,,,,,
RE1,PWRGEO_A,2022.0,1.21422558987752,,,,,,
RE1,PWRGEO_A,2023.0,1.27366908342627,,,,,,
RE1,PWRGEO_A,2024.0,1.27366908342627,,,,,,
RE1,PWRGEO_A,2025.0,1.27366908342627,,,,,,
RE1,PWRGEO_A,2026.0,1.59944927210517,,,,,,
RE1,PWRGEO_A,2027.0,1.75546790384255,,,,,,
RE1,PWRGEO_A,2028.0,2.03408354426574,,,,,,
RE1,PWRGEO_A,2029.0,2.21137596948738,,,,,,
RE1,PWRGEO_A,2030.0,2.40032194107971,,,,,,
RE1,PWRGEO_A,2031.0,2.59910701651465,,,,,,
RE1,PWRGEO_A,2032.0,2.83313909669183,,,,,,
RE1,PWRGEO_A,2033.0,3.08466167339634,,,,,,
RE1,PWRGEO_A,2034.0,3.35483649557697,,,,,,
RE1,PWRGEO_A,2035.0,3.73938923174584,,,,,,
RE1,PWRGEO_A,2036.0,4.07657496281518,,,,,,
RE1,PWRGEO_A,2037.0,4.51266639480656,,,,,,
RE1,PWRGEO_A,2038.0,4.8847353959998,,,,,,
RE1,PWRGEO_A,2039.0,5.42394064128989,,,,,,
RE1,PWRGEO_A,2040.0,6.09188746096292,,,,,,
RE1,PWRGEO_A,2041.0,6.42301356126714,,,,,,
RE1,PWRGEO_A,2042.0,6.38863863882138,,,,,,
RE1,PWRGEO_A,2043.0,6.28560294650249,,,,,,
RE1,PWRGEO_A,2044.0,6.14932344057767,,,,,,
RE1,PWRGEO_A,2045.0,6.04786779467277,,,,,,
RE1,PWRGEO_A,2046.0,5.89232950752009,,,,,,
RE1,PWRGEO_A,2047.0,5.7929307352951,,,,,,
RE1,PWRGEO_A,2048.0,5.73348724174635,,,,,,
RE1,PWRGEO_A,2049.0,5.73348724174635,,,,,,
RE1,PWRGEO_A,2050.0,5.73348724174635,,,,,,
RE1,PWRGEO_A,2051.0,5.40770705306745,,,,,,
RE1,PWRGEO_A,2052.0,5.25168842133007,,,,,,
RE1,PWRGEO_A,2053.0,4.97307278090688,,,,,,
RE1,PWRGEO_A,2054.0,4.79578035568524,,,,,,
RE1,PWRGEO_A,2055.0,4.60683438409291,,,,,,
RE1,PWRGEO_A,2056.0,4.40804930865797,,,,,,
RE1,PWRGEO_A,2057.0,4.17401722848079,,,,,,
RE1,PWRGEO_A,2058.0,3.92249465177628,,,,,,
RE1,PWRGEO_A,2059.0,3.65231982959565,,,,,,
RE1,PWRGEO_A,2060.0,3.26776709342678,,,,,,
RE1,PWRGEO_A,2061.0,2.93058136235745,,,,,,
RE1,PWRGEO_A,2062.0,2.49448993036606,,,,,,
RE1,PWRGEO_A,2063.0,2.12242092917283,,,,,,
RE1,PWRGEO_A,2064.0,1.58321568388273,,,,,,
RE1,PWRGEO_A,2065.0,0.33112610030422,,,,,,
RE1,MINSOL_A,2015.0,0.25364054371968,,,,,,
RE1,MINSOL_A,2016.0,0.25364054371968,,,,,,
RE1,MINSOL_A,2017.0,0.25364054371968,,,,,,
RE1,MINSOL_A,2018.0,0.25364054371968,,,,,,
RE1,MINSOL_A,2019.0,0.25364054371968,,,,,,
RE1,MINSOL_A,2020.0,0.25364054371968,,,,,,
RE1,MINSOL_A,2021.0,0.25364054371968,,,,,,
RE1,MINSOL_A,2022.0,0.747988842061044,,,,,,
RE1,MINSOL_A,2023.0,2.5438106234653,,,,,,
RE1,MINSOL_A,2024.0,6.18167392111409,,,,,,
RE1,MINSOL_A,2025.0,10.0610264187287,,,,,,
RE1,MINSOL_A,2026.0,10.0610264187287,,,,,,
RE1,MINSOL_A,2027.0,12.6343938821216,,,,,,
RE1,MINSOL_A,2028.0,15.4100638254933,,,,,,
RE1,MINSOL_A,2029.0,16.4424053358838,,,,,,
RE1,MINSOL_A,2030.0,18.215160462914,,,,,,
RE1,MINSOL_A,2031.0,20.4227116326806,,,,,,
RE1,MINSOL_A,2032.0,21.4869801161788,,,,,,
RE1,MINSOL_A,2033.0,22.6307872005419,,,,,,
RE1,MINSOL_A,2034.0,23.8594159768356,,,,,,
RE1,MINSOL_A,2035.0,25.6081820307787,,,,,,
RE1,MINSOL_A,2036.0,27.1943154731821,,,,,,
RE1,MINSOL_A,2037.0,30.8841071842718,,,,,,
RE1,MINSOL_A,2038.0,33.265796289005,,,,,,
RE1,MINSOL_A,2039.0,38.0245976519332,,,,,,
RE1,MINSOL_A,2040.0,47.3030961343555,,,,,,
RE1,MINSOL_A,2041.0,50.3091128758037,,,,,,
RE1,MINSOL_A,2042.0,58.4219608433134,,,,,,
RE1,MINSOL_A,2043.0,74.5846197724866,,,,,,
RE1,MINSOL_A,2044.0,84.3390486452303,,,,,,
RE1,MINSOL_A,2045.0,84.3390486452303,,,,,,
RE1,MINSOL_A,2046.0,83.8447003468889,,,,,,
RE1,MINSOL_A,2047.0,82.0488785654847,,,,,,
RE1,MINSOL_A,2048.0,78.4110152678359,,,,,,
RE1,MINSOL_A,2049.0,74.5316627702213,,,,,,
RE1,MINSOL_A,2050.0,74.5316627702213,,,,,,
RE1,PWRSOL_A,2022.0,0.0467762723821672,,,,,,
RE1,PWRSOL_A,2023.0,0.216700694249577,,,,,,
RE1,PWRSOL_A,2024.0,0.560922946193902,,,,,,
RE1,PWRSOL_A,2025.0,0.927995412517138,,,,,,
RE1,PWRSOL_A,2026.0,0.927995412517138,,,,,,
RE1,PWRSOL_A,2027.0,1.1714928369261,,,,,,
RE1,PWRSOL_A,2028.0,1.43413254611448,,,,,,
RE1,PWRSOL_A,2029.0,1.53181486411469,,,,,,
RE1,PWRSOL_A,2030.0,1.69955667078637,,,,,,
RE1,PWRSOL_A,2031.0,1.90843979056454,,,,,,
RE1,PWRSOL_A,2032.0,2.00914310569458,,,,,,
RE1,PWRSOL_A,2033.0,2.11737252998982,,,,,,
RE1,PWRSOL_A,2034.0,2.23362796060284,,,,,,
RE1,PWRSOL_A,2035.0,2.39909987088631,,,,,,
RE1,PWRSOL_A,2036.0,2.54918314250929,,,,,,
RE1,PWRSOL_A,2037.0,2.89831896980045,,,,,,
RE1,PWRSOL_A,2038.0,3.14767938606249,,,,,,
RE1,PWRSOL_A,2039.0,3.59796714777184,,,,,,
RE1,PWRSOL_A,2040.0,4.47591812639867,,,,,,
RE1,PWRSOL_A,2041.0,4.76035373253935,,,,,,
RE1,PWRSOL_A,2042.0,5.52800841567795,,,,,,
RE1,PWRSOL_A,2043.0,7.05735308830593,,,,,,
RE1,PWRSOL_A,2044.0,7.98033759824524,,,,,,
RE1,PWRSOL_A,2045.0,7.98033759824524,,,,,,
RE1,PWRSOL_A,2046.0,7.93356132586307,,,,,,
RE1,PWRSOL_A,2047.0,7.76363690399566,,,,,,
RE1,PWRSOL_A,2048.0,7.41941465205134,,,,,,
RE1,PWRSOL_A,2049.0,7.0523421857281,,,,,,
RE1,PWRSOL_A,2050.0,7.0523421857281,,,,,,
RE1,PWRSOL_A,2051.0,6.80884476131914,,,,,,
RE1,PWRSOL_A,2052.0,6.54620505213076,,,,,,
RE1,PWRSOL_A,2053.0,6.44852273413055,,,,,,
RE1,PWRSOL_A,2054.0,6.28078092745887,,,,,,
RE1,PWRSOL_A,2055.0,6.0718978076807,,,,,,
RE1,PWRSOL_A,2056.0,5.97119449255066,,,,,,
RE1,PWRSOL_A,2057.0,5.86296506825542,,,,,,
RE1,PWRSOL_A,2058.0,5.7467096376424,,,,,,
RE1,PWRSOL_A,2059.0,5.58123772735893,,,,,,
RE1,PWRSOL_A,2060.0,5.43115445573595,,,,,,
RE1,PWRSOL_A,2061.0,5.08201862844479,,,,,,
RE1,PWRSOL_A,2062.0,4.83265821218275,,,,,,
RE1,PWRSOL_A,2063.0,4.3823704504734,,,,,,
RE1,PWRSOL_A,2064.0,3.50441947184656,,,,,,
RE1,PWRSOL_A,2065.0,3.21998386570589,,,,,,
RE1,PWRSOL_A,2066.0,2.45232918256729,,,,,,
RE1,PWRSOL_A,2067.0,0.922984509939312,,,,,,
RE2,PWRWND_B,2015.0,7.95862422224362,,,,,,
RE2,PWRWND_B,2016.0,8.30844014161848,,,,,,
RE2,PWRWND_B,2017.0,8.97546993692784,,,,,,
RE2,PWRWND_B,2018.0,9.66535189188546,,,,,,
RE2,PWRWND_B,2019.0,10.3260917968963,,,,,,
RE2,PWRWND_B,2020.0,10.9836838948559,,,,,,
RE2,PWRWND_B,2021.0,11.5672667878142,,,,,,
RE2,PWRWND_B,2022.0,12.1912006005816,,,,,,
RE2,PWRWND_B,2023.0,12.8575864897271,,,,,,
RE2,PWRWND_B,2024.0,13.568711201383,,,,,,
RE2,PWRWND_B,2025.0,14.327041902831,,,,,,
RE2,PWRWND_B,2026.0,15.3104537229481,,,,,,
RE2,PWRWND_B,2027.0,16.3590461500886,,,,,,
RE2,PWRWND_B,2028.0,17.476949816867,,,,,,
RE2,PWRWND_B,2029.0,18.6685222105392,,,,,,
RE2,PWRWND_B,2030.0,19.9384174323093,,,,,,
RE2,PWRWND_B,2031.0,21.3405340725016,,,,,,
RE2,PWRWND_B,2032.0,22.848454982374,,,,,,
RE2,PWRWND_B,2033.0,24.4690710638555,,,,,,
RE2,PWRWND_B,2034.0,26.2098677246328,,,,,,
RE2,PWRWND_B,2035.0,28.6876268052626,,,,,,
RE2,PWRWND_B,2036.0,30.8601897034991,,,,,,
RE2,PWRWND_B,2037.0,33.1909787667972,,,,,,
RE2,PWRWND_B,2038.0,35.6916335455269,,,,,,
RE2,PWRWND_B,2039.0,38.3746694908143,,,,,,
RE2,PWRWND_B,2040.0,41.2535216998695,,,,,,
RE2,PWRWND_B,2041.0,43.597720445834,,,,,,
RE2,PWRWND_B,2042.0,46.3835532311039,,,,,,
RE2,PWRWND_B,2043.0,48.998367157953,,,,,,
RE2,PWRWND_B,2044.0,51.7599778510519,,,,,,
RE2,PWRWND_B,2045.0,54.6765546259838,,,,,,
RE2,PWRWND_B,2046.0,57.8188193850786,,,,,,
RE2,PWRWND_B,2047.0,61.1368208056378,,,,,,
RE2,PWRWND_B,2048.0,64.6403813292184,,,,,,
RE2,PWRWND_B,2049.0,68.3398664856728,,,,,,
RE2,PWRWND_B,2050.0,72.2462042802827,,,,,,
RE2,PWRWND_B,2051.0,71.2627924601656,,,,,,
RE2,PWRWND_B,2052.0,70.2142000330251,,,,,,
RE2,PWRWND_B,2053.0,69.0962963662467,,,,,,
RE2,PWRWND_B,2054.0,67.9047239725745,,,,,,
RE2,PWRWND_B,2055.0,66.6348287508044,,,,,,
RE2,PWRWND_B,2056.0,65.2327121106121,,,,,,
RE2,PWRWND_B,2057.0,63.7247912007397,,,,,,
RE2,PWRWND_B,2058.0,62.1041751192582,,,,,,
RE2,PWRWND_B,2059.0,60.3633784584808,,,,,,
RE2,PWRWND_B,2060.0,57.8856193778511,,,,,,
RE2,PWRWND_B,2061.0,55.7130564796146,,,,,,
RE2,PWRWND_B,2062.0,53.3822674163164,,,,,,
RE2,PWRWND_B,2063.0,50.8816126375868,,,,,,
RE2,PWRWND_B,2064.0,48.1985766922994,,,,,,
RE2,PWRWND_B,2065.0,37.3611002610005,,,,,,
RE2,PWRWND_B,2066.0,34.6670855956612,,,,,,
RE2,PWRWND_B,2067.0,31.214223015082,,,,,,
RE2,PWRWND_B,2068.0,27.9095271332752,,,,,,
RE2,PWRWND_B,2069.0,24.4871765351654,,,,,,
RE2,PWRWND_B,2070.0,20.913007662274,,,,,,
RE2,PWRTRN_B,2018.0,0.0703567590618388,,,,,,
RE2,PWRTRN_B,2019.0,0.168035958719542,,,,,,
RE2,PWRTRN_B,2020.0,0.265249808439817,,,,,,
RE2,PWRTRN_B,2021.0,0.3515226511814,,,,,,
RE2,PWRTRN_B,2022.0,0.443760693727807,,,,,,
RE2,PWRTRN_B,2023.0,0.542274556476644,,,,,,
RE2,PWRTRN_B,2024.0,0.647402296097909,,,,,,
RE2,PWRTRN_B,2025.0,0.759508641471557,,,,,,
RE2,PWRTRN_B,2026.0,0.904889416560929,,,,,,
RE2,PWRTRN_B,2027.0,1.05990604000601,,,,,,
RE2,PWRTRN_B,2028.0,1.22516915585116,,,,,,
RE2,PWRTRN_B,2029.0,1.40132294475574,,,,,,
RE2,PWRTRN_B,2030.0,1.58905543672563,,,,,,
RE2,PWRTRN_B,2031.0,1.79633462510533,,,,,,
RE2,PWRTRN_B,2032.0,2.01925518205431,,,,,,
RE2,PWRTRN_B,2033.0,2.25883581066628,,,,,,
RE2,PWRTRN_B,2034.0,2.51618310163811,,,,,,
RE2,PWRTRN_B,2035.0,2.88247779960483,,,,,,
RE2,PWRTRN_B,2036.0,3.20365441312004,,,,,,
RE2,PWRTRN_B,2037.0,3.54822208422225,,,,,,
RE2,PWRTRN_B,2038.0,3.91790152321799,,,,,,
RE2,PWRTRN_B,2039.0,4.31454292749977,,,,,,
RE2,PWRTRN_B,2040.0,4.74013244855146,,,,,,
RE2,PWRTRN_B,2041.0,5.08668251402787,,,,,,
RE2,PWRTRN_B,2042.0,5.45269244186397,,,,,,
RE2,PWRTRN_B,2043.0,5.83924837664474,,,,,,
RE2,PWRTRN_B,2044.0,6.24750572605307,,,,,,
RE2,PWRTRN_B,2045.0,6.67867218498051,,,,,,
RE2,PWRTRN_B,2046.0,7.14320278840446,,,,,,
RE2,PWRTRN_B,2047.0,7.63371307961807,,,,,,
RE2,PWRTRN_B,2048.0,8.15165514017825,,,,,,
RE2,PWRTRN_B,2049.0,8.69856133804451,,,,,,
RE2,PWRTRN_B,2050.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2051.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2052.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2053.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2054.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2055.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2056.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2057.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2058.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2059.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2060.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2061.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2062.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2063.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2064.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2065.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2066.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2067.0,9.27604719363825,,,,,,
RE2,PWRTRN_B,2068.0,9.20569043457641,,,,,,
RE2,PWRTRN_B,2069.0,9.1080112349187,,,,,,
RE2,PWRTRN_B,2070.0,9.01079738519843,,,,,,
RE2,PWRDIST_B,2017.0,0.0250952305560135,,,,,,
RE2,PWRDIST_B,2018.0,0.125344635904574,,,,,,
RE2,PWRDIST_B,2019.0,0.225594463813148,,,,,,
RE2,PWRDIST_B,2020.0,0.325843869584268,,,,,,
RE2,PWRDIST_B,2021.0,0.415653506809887,,,,,,
RE2,PWRDIST_B,2022.0,0.511837461843337,,,,,,
RE2,PWRDIST_B,2023.0,0.614751108501322,,,,,,
RE2,PWRDIST_B,2024.0,0.724780665368758,,,,,,
RE2,PWRDIST_B,2025.0,0.842342777041786,,,,,,
RE2,PWRDIST_B,2026.0,0.994001256226503,,,,,,
RE2,PWRDIST_B,2027.0,1.15610795431188,,,,,,
RE2,PWRDIST_B,2028.0,1.32935502417791,,,,,,
RE2,PWRDIST_B,2029.0,1.51447518615618,,,,,,
RE2,PWRDIST_B,2030.0,1.71225270994202,,,,,,
RE2,PWRDIST_B,2031.0,1.93042298126042,,,,,,
RE2,PWRDIST_B,2032.0,2.16555185276663,,,,,,
RE2,PWRDIST_B,2033.0,2.41879629377837,,,,,,
RE2,PWRDIST_B,2034.0,2.69141384543199,,,,,,
RE2,PWRDIST_B,2035.0,3.07736706223316,,,,,,
RE2,PWRDIST_B,2036.0,3.4185166637561,,,,,,
RE2,PWRDIST_B,2037.0,3.78537904211738,,,,,,
RE2,PWRDIST_B,2038.0,4.1799106501808,,,,,,
RE2,PWRDIST_B,2039.0,4.60422006241511,,,,,,
RE2,PWRDIST_B,2040.0,5.06057642609428,,,,,,
RE2,PWRDIST_B,2041.0,5.43655764955288,,,,,,
RE2,PWRDIST_B,2042.0,5.83459228013052,,,,,,
RE2,PWRDIST_B,2043.0,6.2559691258692,,,,,,
RE2,PWRDIST_B,2044.0,6.70206150681373,,,,,,
RE2,PWRDIST_B,2045.0,7.17431035261107,,,,,,
RE2,PWRDIST_B,2046.0,7.68392618042673,,,,,,
RE2,PWRDIST_B,2047.0,8.22335784281451,,,,,,
RE2,PWRDIST_B,2048.0,8.79435051263132,,,,,,
RE2,PWRDIST_B,2049.0,9.39875077713736,,,,,,
RE2,PWRDIST_B,2050.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2051.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2052.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2053.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2054.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2055.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2056.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2057.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2058.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2059.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2060.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2061.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2062.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2063.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2064.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2065.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2066.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2067.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2068.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2069.0,10.0385108635963,,,,,,
RE2,PWRDIST_B,2070.0,10.0385108635963,,,,,,
RE2,MINWND_B,2015.0,46.235880054,,,,,,
RE2,MINWND_B,2016.0,42.0744436659877,,,,,,
RE2,MINWND_B,2017.0,45.3210284171691,,,,,,
RE2,MINWND_B,2018.0,48.5522919180002,,,,,,
RE2,MINWND_B,2019.0,51.7682623516905,,,,,,
RE2,MINWND_B,2020.0,54.9689116971109,,,,,,
RE2,MINWND_B,2021.0,57.8093415169662,,,,,,
RE2,MINWND_B,2022.0,60.8461683821556,,,,,,
RE2,MINWND_B,2023.0,64.0896190965258,,,,,,
RE2,MINWND_B,2024.0,67.5508237702684,,,,,,
RE2,MINWND_B,2025.0,71.2417906640812,,,,,,
RE2,MINWND_B,2026.0,76.0282782269687,,,,,,
RE2,MINWND_B,2027.0,81.13201453395,,,,,,
RE2,MINWND_B,2028.0,86.5731043074124,,,,,,
RE2,MINWND_B,2029.0,92.372756422549,,,,,,
RE2,MINWND_B,2030.0,98.5536234416675,,,,,,
RE2,MINWND_B,2031.0,105.378041984043,,,,,,
RE2,MINWND_B,2032.0,112.71743381692,,,,,,
RE2,MINWND_B,2033.0,120.605338517214,,,,,,
RE2,MINWND_B,2034.0,129.078189255713,,,,,,
RE2,MINWND_B,2035.0,141.138002632629,,,,,,
RE2,MINWND_B,2036.0,151.712357220682,,,,,,
RE2,MINWND_B,2037.0,163.056834310517,,,,,,
RE2,MINWND_B,2038.0,175.228086224125,,,,,,
RE2,MINWND_B,2039.0,188.287028490417,,,,,,
RE2,MINWND_B,2040.0,202.299052763619,,,,,,
RE2,MINWND_B,2041.0,213.708797809351,,,,,,
RE2,MINWND_B,2042.0,225.759235471441,,,,,,
RE2,MINWND_B,2043.0,337.002823421241,,,,,,
RE2,MINWND_B,2044.0,251.927509077426,,,,,,
RE2,MINWND_B,2045.0,266.123147337861,,,,,,
RE2,MINWND_B,2046.0,281.417260018871,,,,,,
RE2,MINWND_B,2047.0,297.56672274473,,,,,,
RE2,MINWND_B,2048.0,314.619343558201,,,,,,
RE2,MINWND_B,2049.0,332.62557383551,,,,,,
RE2,MINWND_B,2050.0,351.638602647907,,,,,,
RE1,,2015.0,681.206535755427,EMIC02_A,,,,,
RE1,,2016.0,985.738993358211,EMIC02_A,,,,,
RE1,,2017.0,1386.59173649937,EMIC02_A,,,,,
RE1,,2018.0,1449.71823032244,EMIC02_A,,,,,
RE1,,2019.0,1330.99182213444,EMIC02_A,,,,,
RE1,,2020.0,1375.16224785031,EMIC02_A,,,,,
RE1,,2021.0,1011.40502138909,EMIC02_A,,,,,
RE1,,2022.0,1004.98134970532,EMIC02_A,,,,,
RE1,,2023.0,1048.67075769077,EMIC02_A,,,,,
RE1,,2024.0,1309.81598443103,EMIC02_A,,,,,
RE1,,2025.0,1534.76823894673,EMIC02_A,,,,,
RE1,,2026.0,858.453338142521,EMIC02_A,,,,,
RE1,,2027.0,723.288613347901,EMIC02_A,,,,,
RE1,,2028.0,664.683240003071,EMIC02_A,,,,,
RE1,,2029.0,683.959177775634,EMIC02_A,,,,,
RE1,,2030.0,640.40910967569,EMIC02_A,,,,,
RE1,,2031.0,559.807994214848,EMIC02_A,,,,,
RE1,,2032.0,556.380703796166,EMIC02_A,,,,,
RE1,,2033.0,552.697273231566,EMIC02_A,,,,,
RE1,,2034.0,548.740689250737,EMIC02_A,,,,,
RE1,,2035.0,543.109094184149,EMIC02_A,,,,,
RE1,,2036.0,536.729015395094,EMIC02_A,,,,,
RE1,,2037.0,500.145874704373,EMIC02_A,,,,,
RE1,,2038.0,520.820395413991,EMIC02_A,,,,,
RE1,,2039.0,482.786284922045,EMIC02_A,,,,,
RE1,,2040.0,511.15721931709,EMIC02_A,,,,,
RE1,,2041.0,571.398336072496,EMIC02_A,,,,,
RE1,,2042.0,2077.95145518185,EMIC02_A,,,,,
RE1,,2043.0,2817.2775377289,EMIC02_A,,,,,
RE1,,2044.0,4168.2808998231,EMIC02_A,,,,,
RE1,,2045.0,6120.35043317966,EMIC02_A,,,,,
RE1,,2046.0,8133.24995283341,EMIC02_A,,,,,
RE1,,2047.0,10158.1379839057,EMIC02_A,,,,,
RE1,,2048.0,12259.1768177299,EMIC02_A,,,,,
RE1,,2049.0,14428.716768292,EMIC02_A,,,,,
RE1,,2050.0,17262.2408737957,EMIC02_A,,,,,
RE1,PWRCOA_A,2016.0,6.68355167036824,,,,,,
RE1,PWRCOA_A,2017.0,9.32640969735367,,,,,,
RE1,PWRCOA_A,2018.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2019.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2020.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2021.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2022.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2023.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2024.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2025.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2026.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2027.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2028.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2029.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2030.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2031.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2032.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2033.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2034.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2035.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2036.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2037.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2038.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2039.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2040.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2041.0,10.9465930889229,,,,,,
RE1,PWRCOA_A,2042.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2043.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2044.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2045.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2046.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2047.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2048.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2049.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2050.0,30.0234510811552,,,,,,
RE1,PWRCOA_A,2051.0,23.3398994107869,,,,,,
RE1,PWRCOA_A,2052.0,20.6970413838015,,,,,,
RE1,PWRCOA_A,2053.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2054.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2055.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2056.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2057.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2058.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2059.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2060.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2061.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2062.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2063.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2064.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2065.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2066.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2067.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2068.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2069.0,19.0768579922322,,,,,,
RE1,PWRCOA_A,2070.0,19.0768579922322,,,,,,
RE1,PWROHC_A,2015.0,10.0625,,,,,,
RE1,PWROHC_A,2016.0,10.0625,,,,,,
RE1,PWROHC_A,2017.0,10.0625,,,,,,
RE1,PWROHC_A,2018.0,10.0625,,,,,,
RE1,PWROHC_A,2019.0,10.0625,,,,,,
RE1,PWROHC_A,2020.0,10.0625,,,,,,
RE1,PWRNGS001_A,2015.0,1.69905507863611,,,,,,
RE1,PWRNGS001_A,2016.0,1.69905507863611,,,,,,
RE1,PWRNGS001_A,2017.0,1.69905507863611,,,,,,
RE1,PWRNGS001_A,2018.0,1.69905507863611,,,,,,
RE1,PWRNGS001_A,2019.0,1.69905507863611,,,,,,
RE1,PWRNGS001_A,2020.0,1.69905507863611,,,,,,
RE1,PWRNGS001_A,2021.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2022.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2023.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2024.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2025.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2026.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2027.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2028.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2029.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2030.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2031.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2032.0,7.01627571366558,,,,,,
RE1,PWRNGS001_A,2033.0,7.01627571366558,,,,,,
